Reaction test v3
type	A+B+C
number	1000

max value	65536
unit	us

test	A	B	C
902	38	62	15
903	38	62	14
904	38	62	14
905	38	62	14
906	38	61	14
907	38	62	14
908	38	62	14
909	38	62	15
910	38	61	14
911	38	62	14
912	38	62	15
913	38	62	15
914	38	61	14
915	38	62	14
916	38	62	14
917	38	62	15
918	38	62	14
919	40	62	14
920	38	61	14
921	38	61	14
922	38	62	14
923	38	62	14
924	38	62	14
925	38	62	15
926	38	62	15
927	38	61	14
928	38	62	14
929	38	62	14
930	38	62	15
931	38	61	14
932	38	62	14
933	38	62	14
934	38	62	15
935	38	62	15
936	38	62	14
937	38	61	14
938	38	62	14
939	38	61	14
940	38	62	14
941	38	62	14
942	38	61	14
943	38	61	14
944	38	62	14
945	38	61	14
946	38	61	14
947	38	62	14
948	38	61	14
949	38	62	15
950	38	62	14
951	38	62	14
952	38	62	14
953	38	62	14
954	38	62	14
955	38	62	14
956	38	61	14
957	38	61	14
958	38	61	14
959	38	62	15
960	38	62	15
961	38	62	14
962	38	62	14
963	38	62	14
964	38	61	14
965	38	62	15
966	38	61	14
967	38	61	14
968	38	62	14
969	38	61	14
970	38	62	14
971	38	62	14
972	38	62	14
973	38	61	14
974	38	61	14
975	38	62	15
976	38	62	14
977	38	62	14
978	38	62	14
979	38	62	14
980	38	61	14
981	38	62	14
982	38	62	15
983	38	62	14
984	38	62	14
985	38	61	14
986	38	62	14
987	38	62	15
988	38	62	15
989	38	61	14
990	38	62	14
991	38	61	14
992	38	62	14
993	38	62	15
994	38	62	15
995	38	62	14
996	38	62	15
997	38	61	14
998	38	62	15
999	38	62	14
