Reaction test v3
type	A+B+C
number	1000

max value	65536
unit	us

test	A	B	C
910	611	662	4219
911	336	1425	3941
912	633	684	4244
913	790	1879	4393
914	922	973	4536
915	153	1243	3761
916	63	114	3671
917	826	1913	4426
918	282	333	3894
919	502	1591	4105
920	45	96	3655
921	410	1497	4013
922	618	669	4226
923	80	1169	3682
924	179	230	3787
925	271	1360	3874
926	283	334	3893
927	835	1924	4438
928	686	737	4298
929	1002	1054	3562
930	627	678	4239
931	645	1733	4247
932	779	831	4391
933	588	1675	4188
934	535	586	4143
935	163	1253	3769
936	693	744	4299
937	733	1822	4337
938	256	307	3866
939	945	2035	4549
940	519	572	4132
941	593	1682	4198
942	951	1003	4561
943	716	1804	4320
944	733	784	4343
945	1030	1082	3592
946	965	2059	3526
947	1038	1089	3596
948	340	391	3950
949	125	1214	3725
950	9	60	3613
951	567	1656	4170
952	740	792	4350
953	1008	1059	3568
954	249	300	3859
955	453	1541	4053
956	761	812	4371
957	161	1249	3761
958	914	965	4522
959	207	1296	3808
960	342	394	3952
961	843	1930	4444
962	46	97	3650
963	635	1722	4235
964	376	427	3984
965	27	1116	3631
966	783	834	4391
967	933	2022	4534
968	488	539	4096
969	223	1312	3825
970	734	785	4344
971	882	1971	4488
972	312	364	3924
973	324	1412	3928
974	858	909	4468
975	787	1875	4391
976	842	893	4452
977	515	1602	4114
978	889	941	4498
979	357	1444	3959
980	63	114	3671
981	1001	139	4601
982	502	553	4110
983	378	1467	3982
984	759	810	4369
985	440	1528	4042
986	481	532	4089
987	792	1883	4397
988	248	300	3853
989	583	1669	4179
990	914	2009	3474
991	697	1786	4298
992	1045	46	3610
993	358	1448	3962
994	233	384	3841
995	625	1714	4226
996	1001	100	3564
997	590	1677	4191
998	531	680	4139
999	661	1845	4260
